dataset,split,image_id,label,label_name,image_path,total_lesion_union_area_pixels,total_lesion_union_area_ratio,total_lesion_sum_area_pixels,total_lesion_sum_area_ratio,microaneurysms_area_pixels,microaneurysms_area_ratio,microaneurysms_presence,microaneurysms_prob_mean,microaneurysms_prob_max,microaneurysms_component_count,microaneurysms_largest_component_area_pixels,microaneurysms_largest_component_area_ratio,haemorrhages_area_pixels,haemorrhages_area_ratio,haemorrhages_presence,haemorrhages_prob_mean,haemorrhages_prob_max,haemorrhages_component_count,haemorrhages_largest_component_area_pixels,haemorrhages_largest_component_area_ratio,hard_exudates_area_pixels,hard_exudates_area_ratio,hard_exudates_presence,hard_exudates_prob_mean,hard_exudates_prob_max,hard_exudates_component_count,hard_exudates_largest_component_area_pixels,hard_exudates_largest_component_area_ratio,soft_exudates_area_pixels,soft_exudates_area_ratio,soft_exudates_presence,soft_exudates_prob_mean,soft_exudates_prob_max,soft_exudates_component_count,soft_exudates_largest_component_area_pixels,soft_exudates_largest_component_area_ratio,lesion_presence_count
APTOS2019,test,f6d760566a51,0,No DR,D:\retinaguard-ai\data\raw\APTOS2019\test_images\f6d760566a51.png,133,0.000507354736328125,154,0.00058746337890625,38,0.00014495849609375,1,0.01320648193359375,0.236572265625,9,20,7.62939453125e-05,83,0.000316619873046875,1,0.00323486328125,0.87109375,5,42,0.00016021728515625,15,5.7220458984375e-05,1,0.005580902099609375,0.88427734375,1,15,5.7220458984375e-05,18,6.866455078125e-05,1,0.0217437744140625,0.86962890625,5,7,2.6702880859375e-05,4
APTOS2019,test,f6f3ea0d2693,4,Proliferative DR,D:\retinaguard-ai\data\raw\APTOS2019\test_images\f6f3ea0d2693.png,4940,0.0188446044921875,5844,0.0222930908203125,796,0.0030364990234375,1,0.0157928466796875,0.402099609375,73,78,0.00029754638671875,1573,0.006000518798828125,1,0.00850677490234375,0.99658203125,28,271,0.001033782958984375,419,0.001598358154296875,1,0.00847625732421875,0.9970703125,18,87,0.000331878662109375,3056,0.01165771484375,1,0.03570556640625,0.98388671875,12,597,0.002277374267578125,4
APTOS2019,test,f6f433f3306f,3,Severe,D:\retinaguard-ai\data\raw\APTOS2019\test_images\f6f433f3306f.png,11666,0.04450225830078125,11818,0.04508209228515625,170,0.00064849853515625,1,0.01544952392578125,0.343994140625,31,22,8.392333984375e-05,1221,0.004657745361328125,1,0.00884246826171875,0.99560546875,29,189,0.000720977783203125,10424,0.039764404296875,1,0.04986572265625,0.99951171875,167,1068,0.0040740966796875,3,1.1444091796875e-05,1,0.030792236328125,0.8076171875,3,1,3.814697265625e-06,4
APTOS2019,test,f6f7dba7104d,1,Mild,D:\retinaguard-ai\data\raw\APTOS2019\test_images\f6f7dba7104d.png,1746,0.00666046142578125,2008,0.007659912109375,301,0.001148223876953125,1,0.01340484619140625,0.42431640625,31,25,9.5367431640625e-05,474,0.00180816650390625,1,0.004405975341796875,0.99658203125,22,59,0.000225067138671875,653,0.002490997314453125,1,0.0084381103515625,0.99755859375,18,282,0.00107574462890625,580,0.0022125244140625,1,0.023223876953125,0.97607421875,4,242,0.00092315673828125,4
APTOS2019,test,f7116e7b2f4e,0,No DR,D:\retinaguard-ai\data\raw\APTOS2019\test_images\f7116e7b2f4e.png,21,8.0108642578125e-05,21,8.0108642578125e-05,3,1.1444091796875e-05,1,0.0132293701171875,0.2017822265625,1,3,1.1444091796875e-05,1,3.814697265625e-06,1,0.002979278564453125,0.4296875,1,1,3.814697265625e-06,11,4.1961669921875e-05,1,0.005619049072265625,0.984375,1,11,4.1961669921875e-05,6,2.288818359375e-05,1,0.0218658447265625,0.88037109375,2,3,1.1444091796875e-05,4
APTOS2019,test,f71333204618,0,No DR,D:\retinaguard-ai\data\raw\APTOS2019\test_images\f71333204618.png,1424,0.00543212890625,1585,0.006046295166015625,221,0.000843048095703125,1,0.0157318115234375,0.43408203125,25,51,0.000194549560546875,246,0.00093841552734375,1,0.00481414794921875,0.99072265625,5,163,0.000621795654296875,68,0.0002593994140625,1,0.006916046142578125,0.9345703125,4,43,0.000164031982421875,1050,0.00400543212890625,1,0.030853271484375,0.9775390625,8,905,0.003452301025390625,4
APTOS2019,test,f71aca5a7dc3,0,No DR,D:\retinaguard-ai\data\raw\APTOS2019\test_images\f71aca5a7dc3.png,134,0.00051116943359375,155,0.000591278076171875,27,0.000102996826171875,1,0.01715087890625,0.45068359375,2,24,9.1552734375e-05,49,0.000186920166015625,1,0.00421905517578125,0.970703125,3,30,0.00011444091796875,0,0.0,0,0.006389617919921875,0.37646484375,0,0,0.0,79,0.000301361083984375,1,0.0270843505859375,0.947265625,1,79,0.000301361083984375,3
APTOS2019,test,f71bea807c96,0,No DR,D:\retinaguard-ai\data\raw\APTOS2019\test_images\f71bea807c96.png,233,0.000888824462890625,255,0.000972747802734375,28,0.0001068115234375,1,0.0133056640625,0.2330322265625,9,14,5.340576171875e-05,100,0.0003814697265625,1,0.003261566162109375,0.98095703125,3,57,0.000217437744140625,0,0.0,0,0.00550079345703125,0.5263671875,0,0,0.0,127,0.000484466552734375,1,0.0219268798828125,0.9326171875,1,127,0.000484466552734375,3
APTOS2019,test,f72adcac5638,4,Proliferative DR,D:\retinaguard-ai\data\raw\APTOS2019\test_images\f72adcac5638.png,1210,0.00461578369140625,1250,0.00476837158203125,46,0.00017547607421875,1,0.01454925537109375,0.239501953125,10,12,4.57763671875e-05,616,0.002349853515625,1,0.0055999755859375,0.98779296875,9,221,0.000843048095703125,130,0.00049591064453125,1,0.006679534912109375,0.99658203125,4,49,0.000186920166015625,458,0.00174713134765625,1,0.0255279541015625,0.9736328125,8,191,0.000728607177734375,4
APTOS2019,test,f72ef9ceeaa8,1,Mild,D:\retinaguard-ai\data\raw\APTOS2019\test_images\f72ef9ceeaa8.png,710,0.00270843505859375,918,0.00350189208984375,177,0.000675201416015625,1,0.01415252685546875,0.32177734375,18,92,0.0003509521484375,432,0.00164794921875,1,0.005157470703125,0.99560546875,7,154,0.00058746337890625,87,0.000331878662109375,1,0.006160736083984375,0.98828125,4,44,0.0001678466796875,222,0.00084686279296875,1,0.0228118896484375,0.96923828125,2,220,0.0008392333984375,4
APTOS2019,test,f7508f14dd7b,0,No DR,D:\retinaguard-ai\data\raw\APTOS2019\test_images\f7508f14dd7b.png,37,0.000141143798828125,41,0.000156402587890625,34,0.00012969970703125,1,0.0172576904296875,0.33251953125,10,12,4.57763671875e-05,7,2.6702880859375e-05,1,0.0040283203125,0.58544921875,2,4,1.52587890625e-05,0,0.0,0,0.006519317626953125,0.14990234375,0,0,0.0,0,0.0,0,0.0267181396484375,0.68603515625,0,0,0.0,2
APTOS2019,test,f762c272c522,1,Mild,D:\retinaguard-ai\data\raw\APTOS2019\test_images\f762c272c522.png,1423,0.005428314208984375,1480,0.005645751953125,68,0.0002593994140625,1,0.01340484619140625,0.334716796875,9,31,0.000118255615234375,240,0.00091552734375,1,0.0038204193115234375,0.9970703125,5,160,0.0006103515625,1172,0.0044708251953125,1,0.01068878173828125,0.9990234375,40,200,0.000762939453125,0,0.0,0,0.02099609375,0.437744140625,0,0,0.0,3
APTOS2019,test,f7735b6d47f7,0,No DR,D:\retinaguard-ai\data\raw\APTOS2019\test_images\f7735b6d47f7.png,66,0.00025177001953125,71,0.000270843505859375,17,6.4849853515625e-05,1,0.01318359375,0.230712890625,7,6,2.288818359375e-05,33,0.000125885009765625,1,0.00313568115234375,0.78857421875,5,19,7.2479248046875e-05,0,0.0,0,0.005462646484375,0.361083984375,0,0,0.0,21,8.0108642578125e-05,1,0.0215911865234375,0.87353515625,4,11,4.1961669921875e-05,3
APTOS2019,test,f7defe70afc3,0,No DR,D:\retinaguard-ai\data\raw\APTOS2019\test_images\f7defe70afc3.png,324,0.0012359619140625,412,0.0015716552734375,98,0.00037384033203125,1,0.012298583984375,0.280517578125,6,81,0.000308990478515625,0,0.0,0,0.002735137939453125,0.2919921875,0,0,0.0,10,3.814697265625e-05,1,0.004955291748046875,0.96435546875,1,10,3.814697265625e-05,304,0.00115966796875,1,0.0214691162109375,0.98095703125,2,267,0.001018524169921875,3
APTOS2019,test,f7e9fa75c7c1,0,No DR,D:\retinaguard-ai\data\raw\APTOS2019\test_images\f7e9fa75c7c1.png,91,0.000347137451171875,112,0.00042724609375,26,9.918212890625e-05,1,0.0131683349609375,0.272216796875,5,17,6.4849853515625e-05,11,4.1961669921875e-05,1,0.0028514862060546875,0.75,2,10,3.814697265625e-05,0,0.0,0,0.0055389404296875,0.47509765625,0,0,0.0,75,0.000286102294921875,1,0.0214385986328125,0.95361328125,2,73,0.000278472900390625,3
APTOS2019,test,f7edc074f06b,2,Moderate,D:\retinaguard-ai\data\raw\APTOS2019\test_images\f7edc074f06b.png,8747,0.033367156982421875,9405,0.035877227783203125,727,0.002773284912109375,1,0.01380157470703125,0.4306640625,68,40,0.000152587890625,2876,0.0109710693359375,1,0.01316070556640625,0.99560546875,49,289,0.001102447509765625,5684,0.0216827392578125,1,0.02935791015625,0.9990234375,106,1078,0.00411224365234375,118,0.00045013427734375,1,0.021728515625,0.955078125,1,118,0.00045013427734375,4
APTOS2019,test,f7fec8935126,1,Mild,D:\retinaguard-ai\data\raw\APTOS2019\test_images\f7fec8935126.png,2008,0.007659912109375,2320,0.00885009765625,384,0.00146484375,1,0.01367950439453125,0.411376953125,39,49,0.000186920166015625,1188,0.0045318603515625,1,0.0069580078125,0.99609375,14,198,0.00075531005859375,437,0.001667022705078125,1,0.00786590576171875,0.99609375,21,225,0.000858306884765625,311,0.001186370849609375,1,0.027587890625,0.97607421875,7,168,0.000640869140625,4
APTOS2019,test,f80118bbda18,2,Moderate,D:\retinaguard-ai\data\raw\APTOS2019\test_images\f80118bbda18.png,1058,0.00403594970703125,1155,0.004405975341796875,104,0.000396728515625,1,0.01290130615234375,0.3349609375,12,18,6.866455078125e-05,327,0.001247406005859375,1,0.003879547119140625,0.99462890625,6,146,0.00055694580078125,198,0.00075531005859375,1,0.00616455078125,0.994140625,11,51,0.000194549560546875,526,0.00200653076171875,1,0.0219268798828125,0.97412109375,2,364,0.0013885498046875,4
APTOS2019,test,f819c65b803c,0,No DR,D:\retinaguard-ai\data\raw\APTOS2019\test_images\f819c65b803c.png,1472,0.005615234375,1515,0.005779266357421875,48,0.00018310546875,1,0.017486572265625,0.276611328125,11,13,4.9591064453125e-05,1447,0.005519866943359375,1,0.0090789794921875,0.98828125,10,747,0.002849578857421875,20,7.62939453125e-05,1,0.00653076171875,0.9306640625,5,15,5.7220458984375e-05,0,0.0,0,0.0261383056640625,0.389892578125,0,0,0.0,3
APTOS2019,test,f8372e80f731,2,Moderate,D:\retinaguard-ai\data\raw\APTOS2019\test_images\f8372e80f731.png,3863,0.014736175537109375,4480,0.01708984375,613,0.002338409423828125,1,0.01554107666015625,0.55224609375,49,92,0.0003509521484375,1614,0.00615692138671875,1,0.0086517333984375,0.99755859375,21,660,0.0025177001953125,257,0.000980377197265625,1,0.00777435302734375,0.986328125,10,130,0.00049591064453125,1996,0.0076141357421875,1,0.03326416015625,0.98291015625,15,380,0.0014495849609375,4
APTOS2019,test,f850cb51fdba,4,Proliferative DR,D:\retinaguard-ai\data\raw\APTOS2019\test_images\f850cb51fdba.png,2762,0.01053619384765625,2885,0.011005401611328125,58,0.00022125244140625,1,0.01284027099609375,0.39208984375,10,15,5.7220458984375e-05,49,0.000186920166015625,1,0.0028476715087890625,0.97998046875,4,27,0.000102996826171875,2637,0.010059356689453125,1,0.0172576904296875,0.99755859375,61,798,0.00304412841796875,141,0.000537872314453125,1,0.0243072509765625,0.94287109375,13,72,0.000274658203125,4
APTOS2019,test,f85c78201a50,0,No DR,D:\retinaguard-ai\data\raw\APTOS2019\test_images\f85c78201a50.png,163,0.000621795654296875,170,0.00064849853515625,12,4.57763671875e-05,1,0.0131988525390625,0.21044921875,4,7,2.6702880859375e-05,61,0.000232696533203125,1,0.00307464599609375,0.9599609375,2,50,0.00019073486328125,96,0.0003662109375,1,0.006237030029296875,0.98388671875,11,17,6.4849853515625e-05,1,3.814697265625e-06,1,0.0213165283203125,0.755859375,1,1,3.814697265625e-06,4
APTOS2019,test,f85fd4fac887,0,No DR,D:\retinaguard-ai\data\raw\APTOS2019\test_images\f85fd4fac887.png,122,0.00046539306640625,207,0.000789642333984375,72,0.000274658203125,1,0.0138397216796875,0.279296875,3,66,0.00025177001953125,0,0.0,0,0.00373077392578125,0.34765625,0,0,0.0,20,7.62939453125e-05,1,0.00592803955078125,0.89404296875,1,20,7.62939453125e-05,115,0.000438690185546875,1,0.0240936279296875,0.97509765625,1,115,0.000438690185546875,3
APTOS2019,test,f86d1c404acb,0,No DR,D:\retinaguard-ai\data\raw\APTOS2019\test_images\f86d1c404acb.png,562,0.00214385986328125,566,0.00215911865234375,50,0.00019073486328125,1,0.01727294921875,0.3193359375,20,16,6.103515625e-05,9,3.4332275390625e-05,1,0.003757476806640625,0.552734375,4,4,1.52587890625e-05,478,0.00182342529296875,1,0.009521484375,0.99560546875,33,57,0.000217437744140625,29,0.000110626220703125,1,0.0288848876953125,0.95166015625,9,11,4.1961669921875e-05,4
APTOS2019,test,f8cf7ed8ef00,4,Proliferative DR,D:\retinaguard-ai\data\raw\APTOS2019\test_images\f8cf7ed8ef00.png,2653,0.010120391845703125,3078,0.01174163818359375,372,0.0014190673828125,1,0.01387786865234375,0.303955078125,46,74,0.00028228759765625,765,0.002918243408203125,1,0.005367279052734375,0.994140625,8,297,0.001132965087890625,343,0.001308441162109375,1,0.007778167724609375,0.99072265625,19,66,0.00025177001953125,1598,0.00609588623046875,1,0.0300445556640625,0.984375,11,494,0.00188446044921875,4
APTOS2019,test,f8d62557ad0c,0,No DR,D:\retinaguard-ai\data\raw\APTOS2019\test_images\f8d62557ad0c.png,1711,0.006526947021484375,1936,0.00738525390625,232,0.000885009765625,1,0.01389312744140625,0.5224609375,23,114,0.00043487548828125,208,0.00079345703125,1,0.0036411285400390625,0.9921875,6,68,0.0002593994140625,40,0.000152587890625,1,0.0058441162109375,0.91357421875,4,27,0.000102996826171875,1456,0.00555419921875,1,0.0276641845703125,0.9736328125,6,451,0.001720428466796875,4
APTOS2019,test,f8f5942b690e,0,No DR,D:\retinaguard-ai\data\raw\APTOS2019\test_images\f8f5942b690e.png,941,0.003589630126953125,988,0.0037689208984375,52,0.0001983642578125,1,0.01357269287109375,0.281494140625,9,19,7.2479248046875e-05,452,0.0017242431640625,1,0.00460052490234375,0.98974609375,5,254,0.00096893310546875,47,0.000179290771484375,1,0.00565338134765625,0.9580078125,3,39,0.000148773193359375,437,0.001667022705078125,1,0.0229339599609375,0.9716796875,1,437,0.001667022705078125,4
APTOS2019,test,f8fc411092c7,2,Moderate,D:\retinaguard-ai\data\raw\APTOS2019\test_images\f8fc411092c7.png,5262,0.02007293701171875,5530,0.02109527587890625,284,0.0010833740234375,1,0.01380157470703125,0.38623046875,19,35,0.000133514404296875,859,0.003276824951171875,1,0.00592803955078125,0.99560546875,15,269,0.001026153564453125,4387,0.016735076904296875,1,0.023712158203125,0.99853515625,80,537,0.002048492431640625,0,0.0,0,0.022369384765625,0.5546875,0,0,0.0,3
APTOS2019,test,f901d460517c,3,Severe,D:\retinaguard-ai\data\raw\APTOS2019\test_images\f901d460517c.png,4495,0.017147064208984375,4775,0.018215179443359375,289,0.001102447509765625,1,0.01387786865234375,0.42236328125,33,23,8.7738037109375e-05,1238,0.00472259521484375,1,0.0073089599609375,0.99462890625,19,271,0.001033782958984375,2815,0.010738372802734375,1,0.017669677734375,0.9990234375,86,211,0.000804901123046875,433,0.001651763916015625,1,0.025665283203125,0.974609375,6,272,0.00103759765625,4
APTOS2019,test,f90f8931a9bc,0,No DR,D:\retinaguard-ai\data\raw\APTOS2019\test_images\f90f8931a9bc.png,25,9.5367431640625e-05,27,0.000102996826171875,5,1.9073486328125e-05,1,0.013092041015625,0.1988525390625,2,3,1.1444091796875e-05,10,3.814697265625e-05,1,0.0028705596923828125,0.7255859375,1,10,3.814697265625e-05,1,3.814697265625e-06,1,0.005443572998046875,0.73876953125,1,1,3.814697265625e-06,11,4.1961669921875e-05,1,0.02093505859375,0.82373046875,1,11,4.1961669921875e-05,4
APTOS2019,test,f9156aeffc5e,3,Severe,D:\retinaguard-ai\data\raw\APTOS2019\test_images\f9156aeffc5e.png,8706,0.03321075439453125,9048,0.034515380859375,356,0.0013580322265625,1,0.019287109375,0.28369140625,47,59,0.000225067138671875,898,0.00342559814453125,1,0.007198333740234375,0.9951171875,11,190,0.00072479248046875,43,0.000164031982421875,1,0.0077056884765625,0.99462890625,2,39,0.000148773193359375,7751,0.029567718505859375,1,0.062103271484375,0.984375,16,1720,0.006561279296875,4
APTOS2019,test,f91cfa82b9d4,0,No DR,D:\retinaguard-ai\data\raw\APTOS2019\test_images\f91cfa82b9d4.png,489,0.001865386962890625,602,0.00229644775390625,114,0.00043487548828125,1,0.017333984375,0.253662109375,7,83,0.000316619873046875,4,1.52587890625e-05,1,0.00418853759765625,0.6376953125,1,4,1.52587890625e-05,13,4.9591064453125e-05,1,0.006626129150390625,0.791015625,3,8,3.0517578125e-05,471,0.001796722412109375,1,0.02911376953125,0.98388671875,4,268,0.0010223388671875,4
APTOS2019,test,f920ccd926db,2,Moderate,D:\retinaguard-ai\data\raw\APTOS2019\test_images\f920ccd926db.png,1724,0.0065765380859375,1873,0.007144927978515625,159,0.000606536865234375,1,0.01389312744140625,0.36767578125,14,25,9.5367431640625e-05,737,0.002811431884765625,1,0.00551605224609375,0.99609375,9,252,0.0009613037109375,732,0.0027923583984375,1,0.00870513916015625,0.9970703125,28,203,0.000774383544921875,245,0.000934600830078125,1,0.022735595703125,0.94580078125,1,245,0.000934600830078125,4
APTOS2019,test,f952ad2e4356,0,No DR,D:\retinaguard-ai\data\raw\APTOS2019\test_images\f952ad2e4356.png,413,0.001575469970703125,420,0.0016021728515625,16,6.103515625e-05,1,0.01727294921875,0.2020263671875,6,5,1.9073486328125e-05,41,0.000156402587890625,1,0.00441741943359375,0.89990234375,7,18,6.866455078125e-05,22,8.392333984375e-05,1,0.006580352783203125,0.93359375,1,22,8.392333984375e-05,341,0.001300811767578125,1,0.0282135009765625,0.970703125,2,291,0.001110076904296875,4
APTOS2019,test,f994a3b07935,0,No DR,D:\retinaguard-ai\data\raw\APTOS2019\test_images\f994a3b07935.png,124,0.0004730224609375,128,0.00048828125,40,0.000152587890625,1,0.01361083984375,0.2763671875,10,22,8.392333984375e-05,49,0.000186920166015625,1,0.0032711029052734375,0.86767578125,4,37,0.000141143798828125,9,3.4332275390625e-05,1,0.005741119384765625,0.8935546875,2,7,2.6702880859375e-05,30,0.00011444091796875,1,0.023834228515625,0.9111328125,5,21,8.0108642578125e-05,4
APTOS2019,test,f999c6921e6d,2,Moderate,D:\retinaguard-ai\data\raw\APTOS2019\test_images\f999c6921e6d.png,2091,0.007976531982421875,2495,0.009517669677734375,442,0.00168609619140625,1,0.01366424560546875,0.430419921875,33,59,0.000225067138671875,1173,0.004474639892578125,1,0.00696563720703125,0.99365234375,23,246,0.00093841552734375,443,0.001689910888671875,1,0.0074462890625,0.99951171875,9,187,0.000713348388671875,437,0.001667022705078125,1,0.022796630859375,0.97705078125,2,341,0.001300811767578125,4
APTOS2019,test,f9aa35187bf3,2,Moderate,D:\retinaguard-ai\data\raw\APTOS2019\test_images\f9aa35187bf3.png,312,0.001190185546875,410,0.00156402587890625,112,0.00042724609375,1,0.0133819580078125,0.397705078125,8,25,9.5367431640625e-05,263,0.001003265380859375,1,0.0038356781005859375,0.9951171875,6,138,0.00052642822265625,27,0.000102996826171875,1,0.005878448486328125,0.89501953125,8,7,2.6702880859375e-05,8,3.0517578125e-05,1,0.021392822265625,0.84814453125,4,3,1.1444091796875e-05,4
APTOS2019,test,f9d52509c571,0,No DR,D:\retinaguard-ai\data\raw\APTOS2019\test_images\f9d52509c571.png,99,0.000377655029296875,145,0.000553131103515625,60,0.0002288818359375,1,0.013214111328125,0.314697265625,4,42,0.00016021728515625,39,0.000148773193359375,1,0.0030059814453125,0.88330078125,2,29,0.000110626220703125,4,1.52587890625e-05,1,0.005542755126953125,0.81982421875,1,4,1.52587890625e-05,42,0.00016021728515625,1,0.0213623046875,0.96630859375,3,39,0.000148773193359375,4
APTOS2019,test,f9d8ff3e6592,0,No DR,D:\retinaguard-ai\data\raw\APTOS2019\test_images\f9d8ff3e6592.png,103,0.000392913818359375,111,0.000423431396484375,36,0.0001373291015625,1,0.0173797607421875,0.28369140625,15,9,3.4332275390625e-05,33,0.000125885009765625,1,0.0041046142578125,0.7001953125,11,11,4.1961669921875e-05,3,1.1444091796875e-05,1,0.00666046142578125,0.65771484375,3,1,3.814697265625e-06,39,0.000148773193359375,1,0.027557373046875,0.94921875,3,35,0.000133514404296875,4
APTOS2019,test,f9e1c439d4c8,0,No DR,D:\retinaguard-ai\data\raw\APTOS2019\test_images\f9e1c439d4c8.png,349,0.001331329345703125,406,0.00154876708984375,63,0.000240325927734375,1,0.0127410888671875,0.2861328125,5,41,0.000156402587890625,343,0.001308441162109375,1,0.00386810302734375,0.990234375,1,343,0.001308441162109375,0,0.0,0,0.00531005859375,0.1629638671875,0,0,0.0,0,0.0,0,0.020111083984375,0.62841796875,0,0,0.0,2
APTOS2019,test,f9e779a13204,2,Moderate,D:\retinaguard-ai\data\raw\APTOS2019\test_images\f9e779a13204.png,811,0.003093719482421875,1051,0.004009246826171875,270,0.00102996826171875,1,0.0134124755859375,0.4404296875,25,27,0.000102996826171875,427,0.001628875732421875,1,0.004253387451171875,0.9970703125,18,61,0.000232696533203125,186,0.00070953369140625,1,0.006381988525390625,0.99658203125,12,32,0.0001220703125,168,0.000640869140625,1,0.021728515625,0.9794921875,1,168,0.000640869140625,4
APTOS2019,test,f9ecf1795804,2,Moderate,D:\retinaguard-ai\data\raw\APTOS2019\test_images\f9ecf1795804.png,787,0.003002166748046875,918,0.00350189208984375,134,0.00051116943359375,1,0.01364898681640625,0.36669921875,12,54,0.00020599365234375,6,2.288818359375e-05,1,0.00286865234375,0.71142578125,1,6,2.288818359375e-05,237,0.000904083251953125,1,0.00681304931640625,0.998046875,11,57,0.000217437744140625,541,0.002063751220703125,1,0.023468017578125,0.982421875,1,541,0.002063751220703125,4
APTOS2019,test,fa0c87bd75ce,0,No DR,D:\retinaguard-ai\data\raw\APTOS2019\test_images\fa0c87bd75ce.png,262,0.00099945068359375,289,0.001102447509765625,65,0.000247955322265625,1,0.01384735107421875,0.358642578125,12,49,0.000186920166015625,27,0.000102996826171875,1,0.0038623809814453125,0.810546875,3,23,8.7738037109375e-05,13,4.9591064453125e-05,1,0.005664825439453125,0.8623046875,4,6,2.288818359375e-05,184,0.000701904296875,1,0.0238037109375,0.9716796875,13,82,0.00031280517578125,4
APTOS2019,test,fa3e544a7401,2,Moderate,D:\retinaguard-ai\data\raw\APTOS2019\test_images\fa3e544a7401.png,1419,0.005413055419921875,1538,0.00586700439453125,144,0.00054931640625,1,0.0134735107421875,0.41552734375,14,25,9.5367431640625e-05,259,0.000988006591796875,1,0.004001617431640625,0.99267578125,12,66,0.00025177001953125,959,0.003658294677734375,1,0.01004791259765625,1.0,51,81,0.000308990478515625,176,0.00067138671875,1,0.0234375,0.96435546875,2,145,0.000553131103515625,4
APTOS2019,test,fa573163dd8b,0,No DR,D:\retinaguard-ai\data\raw\APTOS2019\test_images\fa573163dd8b.png,146,0.00055694580078125,177,0.000675201416015625,40,0.000152587890625,1,0.013336181640625,0.36376953125,4,32,0.0001220703125,79,0.000301361083984375,1,0.0031414031982421875,0.9775390625,2,70,0.00026702880859375,3,1.1444091796875e-05,1,0.0054931640625,0.755859375,1,3,1.1444091796875e-05,55,0.000209808349609375,1,0.022430419921875,0.900390625,3,53,0.000202178955078125,4
APTOS2019,test,fa59221cf464,4,Proliferative DR,D:\retinaguard-ai\data\raw\APTOS2019\test_images\fa59221cf464.png,383,0.001461029052734375,419,0.001598358154296875,60,0.0002288818359375,1,0.01641845703125,0.408203125,12,13,4.9591064453125e-05,136,0.000518798828125,1,0.004383087158203125,0.96630859375,6,49,0.000186920166015625,153,0.000583648681640625,1,0.00708770751953125,0.99609375,8,59,0.000225067138671875,70,0.00026702880859375,1,0.0273590087890625,0.92431640625,5,28,0.0001068115234375,4
APTOS2019,test,fa6f3d8bb1d5,0,No DR,D:\retinaguard-ai\data\raw\APTOS2019\test_images\fa6f3d8bb1d5.png,408,0.001556396484375,514,0.00196075439453125,118,0.00045013427734375,1,0.0134429931640625,0.340576171875,13,32,0.0001220703125,312,0.001190185546875,1,0.004150390625,0.98974609375,8,87,0.000331878662109375,0,0.0,0,0.005702972412109375,0.5166015625,0,0,0.0,84,0.0003204345703125,1,0.0220947265625,0.943359375,2,83,0.000316619873046875,3
APTOS2019,test,fa748b57262b,2,Moderate,D:\retinaguard-ai\data\raw\APTOS2019\test_images\fa748b57262b.png,8766,0.03343963623046875,9337,0.035617828369140625,622,0.00237274169921875,1,0.014404296875,0.48828125,57,46,0.00017547607421875,1548,0.0059051513671875,1,0.00852203369140625,0.99755859375,33,156,0.0005950927734375,6372,0.0243072509765625,1,0.033355712890625,0.99853515625,144,875,0.003337860107421875,795,0.003032684326171875,1,0.0271148681640625,0.98291015625,4,460,0.0017547607421875,4
APTOS2019,test,fa7fa797c650,0,No DR,D:\retinaguard-ai\data\raw\APTOS2019\test_images\fa7fa797c650.png,29,0.000110626220703125,32,0.0001220703125,17,6.4849853515625e-05,1,0.0131683349609375,0.260986328125,3,11,4.1961669921875e-05,9,3.4332275390625e-05,1,0.00302886962890625,0.578125,1,9,3.4332275390625e-05,0,0.0,0,0.005374908447265625,0.54736328125,0,0,0.0,6,2.288818359375e-05,1,0.0208892822265625,0.88623046875,3,3,1.1444091796875e-05,3
APTOS2019,test,fa9bece586fc,0,No DR,D:\retinaguard-ai\data\raw\APTOS2019\test_images\fa9bece586fc.png,383,0.001461029052734375,579,0.002208709716796875,169,0.000644683837890625,1,0.0163421630859375,0.376220703125,12,111,0.000423431396484375,68,0.0002593994140625,1,0.005519866943359375,0.93603515625,3,47,0.000179290771484375,45,0.000171661376953125,1,0.00661468505859375,0.794921875,5,28,0.0001068115234375,297,0.001132965087890625,1,0.025360107421875,0.986328125,1,297,0.001132965087890625,4
APTOS2019,test,fa9f1bc03f21,0,No DR,D:\retinaguard-ai\data\raw\APTOS2019\test_images\fa9f1bc03f21.png,32,0.0001220703125,45,0.000171661376953125,17,6.4849853515625e-05,1,0.01326751708984375,0.2459716796875,2,14,5.340576171875e-05,20,7.62939453125e-05,1,0.0029430389404296875,0.94091796875,1,20,7.62939453125e-05,0,0.0,0,0.0054779052734375,0.2318115234375,0,0,0.0,8,3.0517578125e-05,1,0.021881103515625,0.8271484375,3,3,1.1444091796875e-05,3
APTOS2019,test,fac399455195,2,Moderate,D:\retinaguard-ai\data\raw\APTOS2019\test_images\fac399455195.png,2882,0.01099395751953125,3130,0.01194000244140625,286,0.00109100341796875,1,0.01396942138671875,0.406982421875,33,35,0.000133514404296875,1062,0.00405120849609375,1,0.006824493408203125,0.9951171875,19,275,0.001049041748046875,1777,0.006778717041015625,1,0.01287841796875,0.99951171875,34,325,0.001239776611328125,5,1.9073486328125e-05,1,0.021759033203125,0.8232421875,1,5,1.9073486328125e-05,4
